organism	domain	temperature	taxid	lineage_text	superkingdom	phylum	class	order	family	genus
mycobacterium_shinshuense	Bacteria	28	1124626	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium ulcerans	2	201174	1760	85007	1762	1763
mycobacterium_shottsii	Bacteria	24	133549	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_simiae	Bacteria	37	1784	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_smegmatis	Bacteria	36	1772	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_sp	Bacteria	35	1785	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_sphagni	Bacteria	34	1786	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_stomatepiae	Bacteria	29	470076	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_szulgai	Bacteria	37	1787	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_terrae	Bacteria	37	1788	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium terrae complex	2	201174	1760	85007	1762	1763
mycobacterium_thermoresistibile	Bacteria	39	1797	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_timonense	Bacteria	30	701043	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)	2	201174	1760	85007	1762	1763
mycobacterium_tokaiense	Bacteria	37	39695	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_triplex	Bacteria	37	47839	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_triviale	Bacteria	37	1798	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_tuberculosis	Bacteria	37	1773	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex	2	201174	1760	85007	1762	1763
mycobacterium_tusciae	Bacteria	33	75922	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_ulcerans	Bacteria	32	1809	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_vaccae	Bacteria	36	1810	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_vanbaalenii	Bacteria	30	110539	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_vulneris	Bacteria	37	547163	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)	2	201174	1760	85007	1762	1763
mycobacterium_wolinskyi	Bacteria	32	59750	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_xenopi	Bacteria	38	1789	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycobacterium_yongonense	Bacteria	37	1203599	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium avium complex (MAC)	2	201174	1760	85007	1762	1763
mycobacterium_yunnanensis	Bacteria	28	368477	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium	2	201174	1760	85007	1762	1763
mycocalia_denudata	Eukaryota	24	404356	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Agaricomycetidae; Agaricales; Nidulariaceae; Mycocalia	2759	5204	155619	5338	68773	404355
mycocentrospora_acerina	Eukaryota	22	227734	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; dothideomyceta; Dothideomycetes; Dothideomycetidae; Capnodiales; Mycosphaerellaceae; Mycocentrospora	2759	4890	147541	134362	93133	227733
mycochlamys_macrospora	Eukaryota	24	1353375	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; mitosporic Ascomycota; Mycochlamys	2759	4890	NA	NA	NA	1353346
mycoderma_lambica	Eukaryota	24	53655	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Pichiaceae; Pichia	2759	4890	4891	4892	1156497	4919
mycogone_perniciosa	Eukaryota	24	494059	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Mycogone	2759	4890	147550	5125	5129	129584
mycoleptodiscus_coloratus	Eukaryota	24	367101	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Sordariomycetidae; Magnaporthales; Magnaporthaceae; Mycoleptodiscus	2759	4890	147550	639021	81093	60494
mycoleptodiscus_indicus	Eukaryota	24	745397	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Sordariomycetidae; Magnaporthales; Magnaporthaceae; Mycoleptodiscus	2759	4890	147550	639021	81093	60494
mycoleptodiscus_terrestris	Eukaryota	24	60495	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Sordariomycetidae; Magnaporthales; Magnaporthaceae; Mycoleptodiscus	2759	4890	147550	639021	81093	60494
mycoplana_bullata	Bacteria	29	13160	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Brevundimonas	2	1224	28211	204458	76892	41275
mycoplana_dimorpha	Bacteria	30	28320	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Mycoplana	2	1224	28211	356	118882	13159
mycoplana_ramosa	Bacteria	29	40837	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Mycoplana	2	1224	28211	356	118882	13159
mycoplana_segnis	Bacteria	30	88688	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter	2	1224	28211	204458	76892	75
mycoplasma_adleri	Bacteria	37	51362	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_agalactiae	Bacteria	37	2110	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_agassizii	Bacteria	30	33922	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_alkalescens	Bacteria	37	45363	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_alligatoris	Bacteria	30	47687	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_alvi	Bacteria	37	78580	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_anatis	Bacteria	37	171279	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_anseris	Bacteria	37	92400	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_aquilae	Bacteria	35	1312741	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_arginini	Bacteria	37	2094	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_arthritidis	Bacteria	37	2111	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_auris	Bacteria	37	51363	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_bovigenitalium	Bacteria	37	2112	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_bovimastitidis	Bacteria	37	28903	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_bovirhinis	Bacteria	37	29553	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_bovis	Bacteria	37	28903	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_bovoculi	Bacteria	37	45362	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_buccale	Bacteria	37	55602	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_buteonis	Bacteria	37	171280	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_californicum	Bacteria	37	2113	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_canadense	Bacteria	37	29554	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_canis	Bacteria	37	29555	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_capricolum	Bacteria	37	2095	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma; Mycoplasma mycoides group	2	544448	31969	2085	2092	2093
mycoplasma_caviae	Bacteria	37	55603	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_cavipharyngis	Bacteria	37	92757	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_ciconiae	Bacteria	37	561067	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_citelli	Bacteria	37	171281	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_cloacale	Bacteria	37	92401	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_collis	Bacteria	37	2127	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_columbinasale	Bacteria	37	114880	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_columbinum	Bacteria	35	114881	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_columborale	Bacteria	35	171282	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_conjunctivae	Bacteria	37	45361	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_corogypsi	Bacteria	37	2106	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_cottewii	Bacteria	37	51364	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_cricetuli	Bacteria	37	171283	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_crocodyli	Bacteria	37	50052	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_cynos	Bacteria	37	171284	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_dispar	Bacteria	37	86660	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_edwardii	Bacteria	37	53558	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_elephantis	Bacteria	37	114882	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_ellychniae	Bacteria	30	2114	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Entomoplasmatales; Entomoplasmataceae; Entomoplasma	2	544448	31969	186328	33925	46238
mycoplasma_equigenitalium	Bacteria	37	114883	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_equirhinis	Bacteria	37	92402	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_falconis	Bacteria	37	92403	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_fastidiosum	Bacteria	37	92758	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_faucium	Bacteria	37	56142	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_felifaucium	Bacteria	37	35768	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_feliminutum	Bacteria	37	36741	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_felis	Bacteria	37	33923	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
mycoplasma_feriruminatoris	Bacteria	37	1179777	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma; Mycoplasma mycoides group	2	544448	31969	2085	2092	2093
mycoplasma_fermentans	Bacteria	37	2115	cellular organisms; Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma	2	544448	31969	2085	2092	2093
